INDEX_ESTUDIANTE ,ESTRATO,EDAD,GENERO, DEMOGRAFIA SOCIO FAMILIAR,PROBLEMÁTICAS SOCIO FAMILIARES,ESTABILIDAD SOCIO-AFECTIVAS, LOS HÁBITOS DE ESTUDIO ,ESTILO DE APRENDIZAJE ,ESTRATEGIA DE APRENDIZAJE ,ESPACIO PERSONAL ,R ESTUDIO TRABAJO,R TIME ESTUDIO TRABAJO ,HABITOS PSICO-ACTIVOS 
3178,2,34,-1,1,0.5803540741,0.9244889215,0.02678571429,0.4986106366,0.940555075,1,1,1,-0.1428571429
3179,1,17,0,7,0.008097917313,0.5001234688,0.008928571429,0.919789258,0.4520242709,0,0,1.5,1
3180,2,21,0,5,0.2581050708,0.7816121835,0.008928571429,0.4978963945,0.6581066225,1,1,1.333333333,0.25
3181,3,33,0,7,0.6382490776,0.9268673325,0.01785714286,0.6371577237,0.4650048146,1,0,2.4,0
3182,3,22,-1,1,0.006997936517,0.1610250342,0.01785714286,0.300381246,0.7547566205,1,0,0.75,0.5
3183,2,33,0,2,0.6609697619,0.8953300465,0.03571428571,0.1617017396,0.5911270816,1,0,2.4,0
3184,2,25,-1,3,0.4747820902,0.2300364609,0.01785714286,0.1764868208,0.01463638936,0,1,1.6,0
3185,1,34,0,2,0.3332175365,0.5986994352,0.02678571429,0.5538081391,0.8428974687,0,1,1.142857143,0
3186,2,17,1,5,0.2330620244,0.8999133865,0.02678571429,0.2752273152,0.7291040981,0,1,3,-1
3187,1,30,1,4,0.2900417991,0.06293394486,0.03571428571,0.7833922397,0.3493010924,1,1,3,0.1111111111
3188,2,20,0,6,0.1983282149,0.6799704178,0,0.4140744776,0.04038906755,0,0,3,-1
3189,2,30,0,6,0.6522914978,0.9791582332,0.01785714286,0.8584255534,0.3449730395,1,1,1.333333333,0
3190,3,32,-1,4,0.862571954,0.6665487993,0.01785714286,0.6237627582,0.04453131895,1,1,0.8571428571,-0.125
3191,3,29,-1,2,0.5236183362,0.8516104204,0.008928571429,0.02322709001,0.1733144778,1,0,2,-0.1111111111
3192,3,31,0,2,0.2018997066,0.4944433087,0.02678571429,0.5463715204,0.221548259,0,0,1.2,0
3193,2,30,-1,5,0.2552404031,0.5714699507,0.01785714286,0.4021629829,0.896000559,0,0,1.5,0
3194,4,26,0,4,0.3475698804,0.7376102445,0.03571428571,0.5620331785,0.4973973518,0,0,1.5,0
3195,3,18,-1,2,0.6186850988,0.5988586392,0.01785714286,0.8586892575,0.8866398311,0,1,1.5,-1
3196,2,23,0,1,0.7026333021,0.9379186985,0.01785714286,0.9923676515,0.1253647208,1,1,2,1
3197,1,27,0,2,0.7596130425,0.06971057762,0,0.8110521772,0.5095846899,0,1,3,-0.1666666667
3198,4,19,0,5,0.8729709797,0.5959540128,0.02678571429,0.9685240654,0.5893437484,0,1,1.5,0
3199,2,32,0,6,0.6748780024,0.1701510936,0.02678571429,0.1391514796,0.8423487921,0,1,0.75,0.2
3200,3,17,1,2,0.7424634007,0.3664862327,0.008928571429,0.2391837388,0.8478061049,1,0,1.5,-0.5
3201,5,18,1,2,0.2346139386,0.3519847958,0.008928571429,0.2111806537,0.1974236485,1,1,1.2,0.1428571429
3202,3,29,1,1,0.1811486281,0.7625904592,0.03571428571,0.8690837921,0.6592060866,1,0,2,-0.1666666667
3203,1,22,0,3,0.09514930829,0.4467229561,0.008928571429,0.01715803557,0.6015429678,1,0,1.333333333,0.3333333333
3204,5,17,0,3,0.1397562416,0.6453415533,0.01785714286,0.09097229169,0.1455795288,1,0,0.75,1
3205,4,27,-1,5,0.4600945457,0.5045051531,0,0.717205706,0.1720325765,1,0,0.8571428571,0
3206,4,22,-1,4,0.3955439313,0.02866342958,0.008928571429,0.5321913272,0.5840487034,0,1,1.142857143,-0.125
3207,3,16,1,1,0.648569395,0.5048907878,0.008928571429,0.8776475615,0.6245957153,0,1,1.5,0
3208,5,32,-1,6,0.5988886069,0.4888365211,0.02678571429,0.25947074,0.07305312969,0,0,1.5,0.125
3209,2,20,1,3,0.03314830724,0.7097925158,0.01785714286,0.7942827891,0.6978826906,1,1,1.714285714,-1
3210,1,29,-1,6,0.8879468601,0.07226480733,0,0.04953827081,0.8429934192,1,0,0.8571428571,-0.1
3211,3,33,-1,6,0.6869915567,0.8401413192,0.008928571429,0.590525756,0.6900176647,0,0,2.4,-0.1666666667
3212,1,32,0,1,0.5346257357,0.7396707083,0.03571428571,0.5857276982,0.6955794581,0,1,1,0.2
3213,1,25,0,3,0.210462503,0.9269460341,0.01785714286,0.9638360483,0.2828197939,1,1,3,0
3214,5,19,-1,7,0.4381979123,0.3755811461,0.03571428571,0.8481840021,0.2228642347,1,0,1,0
3215,4,27,0,4,0.7323460651,0.3183331556,0.03571428571,0.2567236258,0.4520487894,1,1,3,-0.125
3216,4,23,0,3,0.8566286159,0.3938341205,0.01785714286,0.3631869238,0.9204497497,0,1,1,0
3217,4,16,1,4,0.1489941307,0.1054069982,0.02678571429,0.9027016871,0.207290677,0,1,1.5,0.1666666667
3218,4,27,1,4,0.3579103004,0.2572833313,0.03571428571,0.6205811333,0.1487722199,0,0,1.5,0
3219,4,29,1,7,0.7851189716,0.08420529035,0.03571428571,0.6813531309,0.7131176829,1,0,1.333333333,-0.1666666667
3220,4,24,0,4,0.3666487681,0.4367007642,0,0.3817269638,0.6751849946,0,1,1.333333333,0.1
3221,4,29,1,7,0.9507010638,0.2058678795,0.03571428571,0.7830252349,0.6633190193,1,0,2,0.1666666667
3222,2,31,-1,4,0.8914149049,0.703234103,0.03571428571,0.6675582843,0.5456153786,0,0,1.5,0.1428571429
3223,3,21,1,5,0.3071101057,0.4239880936,0.008928571429,0.589799065,0.6210992146,1,0,1.2,-0.25
3224,3,26,-1,3,0.5469437103,0.2832106888,0.01785714286,0.4304191473,0.5700960174,1,0,1.2,0.2
3225,5,33,1,2,0.6289736263,0.5529542609,0.01785714286,0.7168962593,0.01833761089,1,0,1,0
3226,3,31,-1,4,0.06748129079,0.5155023867,0,0.6268857499,0.2780709221,0,1,1,0
3227,4,30,-1,6,0.9028538778,0.5642641115,0.01785714286,0.1035622452,0.1038394245,1,1,1.333333333,0
3228,5,20,1,5,0.3631742948,0.8113683142,0.008928571429,0.08368047922,0.8080219275,0,1,2,0
3229,3,17,0,6,0.7950759328,0.01403367312,0,0.4050550013,0.9308965672,0,1,2,0.1
3230,4,25,-1,5,0.2544698762,0.1053378974,0.03571428571,0.00633888934,0.5770079471,0,1,2,0.1
3231,3,29,0,6,0.2641254161,0.593327315,0.01785714286,0.2123956652,0.4247065473,1,0,0.8571428571,-0.3333333333
3232,4,35,0,2,0.2685204039,0.643323095,0.02678571429,0.6511616763,0.4488818295,1,0,2.4,1
3233,3,19,1,5,0.5123205127,0.1869823109,0.008928571429,0.5431072331,0.2259322988,1,1,1.142857143,0.25
3234,4,17,1,2,0.9694217511,0.03017259936,0.03571428571,0.8552130165,0.4393509625,0,0,1.333333333,-0.2
3235,1,22,0,7,0.9507436653,0.1141412485,0,0.9177521737,0.7829657239,0,0,1.333333333,-0.25
3236,4,25,1,4,0.8779789791,0.4620880853,0.02678571429,0.1961255721,0.200152372,1,1,2,0
3237,1,23,-1,1,0.3838635904,0.1869671498,0.03571428571,0.2115354139,0.5866953458,1,0,1.333333333,0.2
3238,1,29,1,4,0.008194489787,0.1178807074,0.02678571429,0.2920329765,0.7862755786,1,0,1.714285714,0.25
3239,3,16,1,7,0.05842245871,0.8795978424,0.03571428571,0.3797882765,0.3915639817,1,1,0.75,-0.25
3240,1,35,0,4,0.7827844862,0.7544908079,0.02678571429,0.5202339276,0.6866094821,1,0,1.5,0
3241,2,21,0,1,0.5269223862,0.7482769989,0.03571428571,0.3673951763,0.238599729,0,1,1.2,-0.1111111111
3242,4,30,-1,3,0.6991034108,0.7334421414,0.03571428571,0.4587389651,0.1812195847,0,1,1.333333333,0.1111111111
3243,5,27,-1,1,0.7707089324,0.5211305791,0.008928571429,0.7761457283,0.4424511675,1,1,0.8571428571,0
3244,1,22,1,7,0.6946184918,0.4422400631,0,0.9745759721,0.653649526,1,1,3,0
3245,4,24,1,5,0.6418802276,0.2019634154,0.01785714286,0.6659383756,0.887170132,0,0,1.142857143,-0.3333333333
3246,4,21,1,3,0.03662984148,0.4238189865,0.02678571429,0.7929200513,0.1445442623,0,0,0.75,0
3247,5,35,-1,3,0.2070884382,0.5608369394,0.01785714286,0.6754587776,0.8158520032,1,1,1.2,0.1428571429
3248,1,17,-1,5,0.5477517011,0.4030311274,0.03571428571,0.8874351819,0.7782317313,1,0,1,0
3249,5,21,0,1,0.90915915,0.4535282222,0.008928571429,0.1695052014,0.2279277291,0,1,1.714285714,-0.2
3250,3,20,-1,1,0.6246090548,0.8262683089,0.03571428571,0.2997052051,0.5557819285,1,0,1.5,0.1428571429
3251,4,26,-1,4,0.8631238754,0.1951163911,0.02678571429,0.5420115558,0.304942514,0,1,1.5,0
3252,5,33,1,2,0.3444884659,0.8924012179,0.008928571429,0.2987051727,0.6999600332,1,1,1,0.125
3253,2,27,0,1,0.9399033329,0.3671214141,0.01785714286,0.04887935871,0.370469019,1,1,1.333333333,0
3254,1,16,1,7,0.7499122554,0.3434786654,0,0.763711271,0.3072578583,1,1,1.6,0
3255,3,32,-1,4,0.2910362275,0.8544328197,0.03571428571,0.5201970134,0.5111742947,0,1,2,0.25
3256,4,24,0,3,0.4052598292,0.3545857679,0.03571428571,0.5590299149,0.5420493634,1,1,1.2,0.1
3257,4,31,-1,4,0.4684315802,0.9636897654,0.01785714286,0.1489020673,0.5121567234,0,1,3,0
3258,5,27,1,1,0.5179887076,0.675831905,0.02678571429,0.5689858087,0.2644758481,0,0,2,-0.5
3259,5,30,-1,3,0.4904225561,0.2791603332,0,0.8984047994,0.418028315,1,0,2.4,0.1666666667
3260,1,30,-1,1,0.2794386026,0.05691550279,0.02678571429,0.188657002,0.5678977523,0,1,2,0.1428571429
3261,1,30,0,4,0.9050803657,0.5602423259,0.03571428571,0.2754918626,0.1587549528,0,0,2.4,-0.1428571429
3262,2,16,1,1,0.810735522,0.8567558381,0,0.9911724044,0.6990083255,0,0,1.142857143,0.25
3263,4,16,1,3,0.7688463363,0.805574197,0.008928571429,0.6216924052,0.9722693612,1,0,2.4,-0.125
3264,2,21,1,5,0.8864256674,0.3973329037,0.008928571429,0.1966572769,0.7137121113,1,0,1.333333333,-0.1428571429
3265,2,20,1,2,0.26747344,0.4158769772,0.008928571429,0.2653194674,0.1200062907,0,0,1.142857143,-0.125
3266,4,20,-1,6,0.8750140436,0.9615475086,0.03571428571,0.4911645582,0.6887336274,0,1,2.4,0
3267,4,16,0,1,0.5908246797,0.7288996581,0.008928571429,0.9110705975,0.7918112103,1,0,0.75,0.5
3268,3,21,-1,5,0.4887836991,0.6183962253,0.008928571429,0.8355776597,0.5511126043,1,0,0.8571428571,0
3269,5,18,1,5,0.376417954,0.6074371524,0.02678571429,0.3222375201,0.4075607275,0,0,1,0
3270,5,26,0,3,0.6167337548,0.1532103641,0,0.6733037444,0.5281145754,1,1,1.6,-0.5
3271,2,26,1,7,0.1612751329,0.00193290344,0,0.4544600841,0.3780918226,0,1,2,1
3272,4,21,-1,2,0.8501711291,0.01367801502,0,0.509758793,0.7658663019,0,0,2.4,-0.125
3273,4,32,1,1,0.5395410687,0.7336455629,0,0.7461672881,0.03083230514,0,1,1.333333333,-0.2
3274,5,28,-1,2,0.1607754932,0.1907638431,0.01785714286,0.1737160401,0.9578138632,0,0,1.2,-0.25
3275,3,22,-1,5,0.1857748824,0.1381002194,0.03571428571,0.7603538044,0.938396604,0,1,3,0.1111111111
3276,2,22,-1,6,0.4005554438,0.5337540083,0.02678571429,0.2674623612,0.4898781853,1,1,1.142857143,-0.1111111111
3277,2,21,0,1,0.2514452512,0.6412878354,0,0.04049617847,0.5232716612,1,1,1.714285714,0.1428571429
3278,1,20,-1,5,0.9411283154,0.9561462971,0.008928571429,0.8156709034,0.008293596393,0,1,1.333333333,0.1111111111
3279,1,18,1,7,0.4150234015,0.01692307942,0.008928571429,0.109945119,0.1198572041,0,0,1.714285714,-0.3333333333
3280,2,33,-1,3,0.4196617129,0.989017696,0.008928571429,0.9876177334,0.7932934522,0,0,1.6,-1
3281,5,29,0,2,0.7135741773,0.6804956105,0.008928571429,0.4631403092,0.8372083389,0,1,1.6,0
3282,5,34,-1,5,0.508464936,0.9552478674,0,0.9088846013,0.4561476794,1,0,0.75,-0.1666666667
3283,5,16,0,4,0.2146890336,0.3377077932,0.02678571429,0.1069588549,0.6218919182,1,1,1.142857143,0
3284,2,18,-1,4,0.1568386978,0.8053446144,0.008928571429,0.02141103112,0.3320421377,0,0,1.2,-0.1428571429
3285,3,18,1,6,0.2201456287,0.02840517167,0,0.3842795715,0.0198292851,0,0,0.8571428571,0
3286,1,23,-1,5,0.3839826631,0.116772952,0,0.5784802881,0.3147675056,1,0,1.714285714,-0.1428571429
3287,2,21,0,5,0.5043590483,0.7338808867,0.02678571429,0.1066490273,0.7876436755,1,1,1.333333333,-0.2
3288,1,25,-1,5,0.4315014379,0.5161697414,0,0.6671042466,0.5533832642,0,0,1.714285714,-0.5
3289,4,20,-1,3,0.6684215914,0.3714444046,0.02678571429,0.3303726258,0.8260252357,0,1,2,0.1111111111
3290,2,34,1,3,0.6486886232,0.5495461857,0.008928571429,0.4868548093,0.4225427113,1,0,1.142857143,0.5
3291,1,27,-1,6,0.9806015585,0.04574197087,0.008928571429,0.8064034201,0.8775094068,0,0,3,0.3333333333
3292,2,30,-1,2,0.6030359832,0.8708299902,0.01785714286,0.4433860924,0.987982692,0,1,1.333333333,-0.1
3293,4,22,1,5,0.6322498848,0.7062273717,0.01785714286,0.3294120974,0.1357500813,0,0,0.8571428571,0
3294,2,24,1,6,0.5364088392,0.2245403189,0.008928571429,0.2579929543,0.05215058405,1,1,2,-0.25
3295,3,26,1,2,0.5791872837,0.9535082844,0,0.000121594297,0.7991448602,1,1,1.6,0
3296,4,33,0,7,0.8625279155,0.6040636365,0.01785714286,0.682219565,0.001784828333,0,1,1.2,0
3297,1,33,1,1,0.5872256517,0.2075119308,0.01785714286,0.1264809145,0.7242023928,0,1,0.75,0
3298,5,32,0,7,0.09665324181,0.822317735,0.01785714286,0.3288070963,0.5435889733,0,1,1,-0.3333333333
3299,4,25,-1,4,0.6403072201,0.09537590167,0.01785714286,0.9370097673,0.6083671673,1,1,2,0
3300,1,19,0,7,0.580903931,0.5453465283,0.008928571429,0.4865667396,0.9444154968,1,0,2.4,0
3301,1,16,-1,7,0.9939852732,0.01890335155,0.02678571429,0.01152272784,0.5825528474,0,1,1.714285714,1
3302,1,32,0,5,0.01006934533,0.2297423311,0,0.8358706602,0.2614596736,1,0,1,0.5
3303,4,23,1,6,0.2181625828,0.9369247834,0,0.8826624946,0.1041670505,0,1,1.333333333,0.25
3304,3,27,1,2,0.9490510399,0.8492850414,0.01785714286,0.591533531,0.9130797164,0,1,2,-0.3333333333
3305,3,31,0,4,0.03305910699,0.4479625134,0.008928571429,0.3928408773,0.6051046373,1,1,1.6,0
3306,2,16,1,4,0.8745695773,0.3817313677,0,0.4984524593,0.6936098616,1,1,1.714285714,0.5
3307,4,22,0,6,0.4225914035,0.01854590057,0.01785714286,0.356277375,0.3185812791,0,1,1,0.2
3308,2,26,1,3,0.3652055087,0.6995741509,0.03571428571,0.1293930328,0.3518940546,1,0,0.75,-0.1428571429
3309,1,18,0,3,0.8403737172,0.3921040472,0.01785714286,0.860191764,0.045688583,1,0,1,0.3333333333
3310,4,26,0,7,0.7343183424,0.3244822689,0.01785714286,0.2800475282,0.2435919281,0,0,1,0
3311,5,20,1,1,0.5954357406,0.7866707405,0,0.1125759735,0.6484650501,1,0,1.6,0
3312,4,17,1,5,0.963379644,0.8790680003,0,0.7296086872,0.4263209883,0,0,1,-0.3333333333
3313,4,31,0,4,0.1169081457,0.8851469116,0.01785714286,0.3104402146,0.701758481,1,1,1.5,0.1428571429
3314,3,19,1,6,0.2966169636,0.526022206,0.008928571429,0.9006399635,0.2235024731,1,0,3,-0.5
3315,5,31,1,5,0.5081425278,0.01243450667,0.008928571429,0.2504805907,0.7912434923,1,0,0.75,0
3316,3,22,-1,4,0.333821594,0.1073001305,0.008928571429,0.7843935542,0.5508480062,1,1,1.5,-0.3333333333
3317,5,28,-1,7,0.9791730741,0.4366056685,0.008928571429,0.7565959968,0.3090664075,1,1,1.6,0
3318,3,34,0,5,0.1733254894,0.5780934115,0.01785714286,0.03072167709,0.7266136148,1,0,1.2,-0.125
3319,1,29,0,5,0.6196299291,0.8180062647,0.008928571429,0.8628225527,0.5305098826,1,0,1.5,-0.3333333333
3320,1,19,0,6,0.8624791333,0.02432859385,0.008928571429,0.07850519995,0.6052815631,1,0,1.6,0.2
3321,1,33,1,6,0.8790953776,0.3367878354,0.008928571429,0.7076519469,0.1229613939,0,0,1.5,0
3322,5,17,1,6,0.5938127138,0.5203003198,0.01785714286,0.2256305721,0.4508108711,1,0,1.6,0
3323,2,25,0,5,0.7547402475,0.5661709393,0,0.3923353635,0.7698777136,0,0,3,0.1666666667
3324,5,16,-1,4,0.2111659138,0.1460711231,0.03571428571,0.3188907598,0.2510025445,1,1,1,0
3325,1,32,-1,3,0.3525552995,0.3204888755,0.01785714286,0.4919962167,0.1242696512,1,1,0.75,0
3326,3,33,0,4,0.3655266693,0.07310927165,0.02678571429,0.3550600337,0.1542036538,1,0,1.6,0
3327,2,28,-1,2,0.3536395749,0.3228490656,0,0.3289114271,0.03478263807,0,1,1.5,0
3328,3,35,1,5,0.2736044381,0.03133397998,0.03571428571,0.4054597929,0.3532557051,1,1,2,-0.2
3329,1,21,1,1,0.2552365975,0.9205534062,0.03571428571,0.6012720715,0.7183778572,1,0,1.333333333,0
3330,5,26,1,6,0.4061299398,0.09070567117,0.03571428571,0.4476314868,0.2533758917,1,0,1.333333333,0
3331,5,16,1,1,0.7013133462,0.2750925453,0.008928571429,0.07157837322,0.9519693946,1,1,2.4,0
3332,2,27,1,3,0.4747469245,0.2845275033,0,0.5586773283,0.8290231792,0,1,1.5,-0.1428571429
3333,1,32,1,4,0.01261517555,0.4997972364,0,0.05441084668,0.1955554435,0,1,1.333333333,-0.1428571429
3334,2,34,-1,3,0.9377450783,0.5378766952,0.03571428571,0.504210292,0.1225957488,0,1,0.75,0.25
3335,5,19,0,6,0.273845775,0.3786953987,0,0.6858774056,0.9751877938,1,0,1,0
3336,4,27,0,6,0.5317518395,0.8706003414,0,0.6628331033,0.2722577651,1,1,1,-0.1666666667
3337,3,28,1,4,0.2478248075,0.3257617987,0.02678571429,0.9231649627,0.5887160384,1,0,0.8571428571,0.1111111111
3338,4,27,0,1,0.4192077804,0.2570030184,0,0.9361842497,0.9189054104,0,0,1.5,0
3339,3,19,0,4,0.5344610198,0.6199109679,0.02678571429,0.9133024896,0.8531612702,1,0,1,0
3340,1,20,0,2,0.7647202872,0.5400133937,0.01785714286,0.3957575443,0.4592290484,1,1,2,0.125
3341,1,29,0,4,0.9568032363,0.147498985,0,0.5208191605,0.901731782,0,1,1.6,0
3342,4,25,-1,4,0.496326306,0.7219058714,0.03571428571,0.8562138012,0.2433627285,0,0,2.4,-0.1428571429
3343,3,20,-1,6,0.1773417803,0.604867504,0.01785714286,0.134185952,0.03217990216,1,1,0.75,-0.1111111111
3344,5,25,-1,6,0.7337731235,0.951613573,0.03571428571,0.8964185079,0.3064612812,1,1,1,0.125
3345,4,18,-1,1,0.17453562,0.5470609416,0.008928571429,0.3348605243,0.9870787961,0,1,1.6,0.5
3346,3,22,1,2,0.672997544,0.8747104622,0.008928571429,0.4890007656,0.6528088504,0,0,1.6,0.1666666667
3347,1,23,0,7,0.9510312672,0.7381269076,0.03571428571,0.04889248581,0.3507095282,1,0,1.142857143,0
3348,1,25,0,1,0.3862759971,0.3400565142,0.03571428571,0.871247337,0.04221905406,1,0,1.714285714,0
3349,4,17,-1,4,0.8193768596,0.870595804,0,0.5822382233,0.6260058912,0,1,2.4,-0.3333333333
3350,4,35,1,4,0.04763165097,0.01005092906,0.03571428571,0.47841309,0.9593869902,0,1,1.333333333,0
3351,3,34,0,6,0.7957627042,0.01843161121,0.03571428571,0.6244103341,0.01719745001,1,0,2,0.25
3352,3,35,0,1,0.02399647471,0.3019665767,0.01785714286,0.1582067367,0.25972293,0,0,1.5,0
3353,3,32,-1,4,0.1143474969,0.7949272812,0.02678571429,0.282446749,0.6075826862,0,1,1.5,-0.1428571429
3354,4,18,-1,4,0.3196887484,0.5078554239,0.008928571429,0.8448407128,0.3966394128,0,0,2,0
3355,4,16,0,1,0.1003501521,0.4650372711,0.02678571429,0.3544045325,0.9647938232,0,1,1.142857143,0
3356,1,24,0,4,0.2447036503,0.4713112978,0.03571428571,0.8545267806,0.1462542465,0,0,1.5,0.5
3357,2,18,-1,7,0.6649632115,0.5552222114,0.008928571429,0.9790169808,0.8148974166,1,1,1.714285714,0
3358,5,27,0,1,0.3502327114,0.02161481648,0.008928571429,0.7929476829,0.09136077704,1,1,1.5,-0.5
3359,4,35,0,7,0.4243129187,0.3921299457,0.01785714286,0.1005243996,0.2479976863,1,0,1.714285714,-0.1428571429
3360,2,23,1,7,0.576197155,0.5195067082,0.008928571429,0.1696997607,0.5270343638,1,0,1.6,0
3361,1,26,-1,6,0.9225706552,0.5478268511,0.02678571429,0.6941014178,0.5073388191,1,0,1.714285714,0
3362,1,21,0,2,0.8582585703,0.503451865,0.01785714286,0.4850243014,0.8594882328,0,0,1.6,0.3333333333
3363,5,16,1,2,0.03969570622,0.1716780351,0.008928571429,0.7212331787,0.1862751021,0,1,0.75,0.25
3364,5,24,1,1,0.8029796169,0.04955909129,0.008928571429,0.1897387006,0.4262403991,1,1,0.75,0
3365,2,34,0,1,0.3803276167,0.4295794778,0.008928571429,0.3736915368,0.1373103276,0,1,1.714285714,0
3366,3,32,1,2,0.3511517392,0.1904722205,0.03571428571,0.2789321314,0.142159724,1,0,1,1
3367,4,31,1,4,0.1245847653,0.7666708295,0.008928571429,0.3516549066,0.4684859168,0,0,1.6,0.25
3368,2,26,-1,3,0.9867621182,0.5560872785,0.008928571429,0.731867682,0.6297462847,0,0,0.75,0.1111111111
3369,3,23,0,2,0.435878549,0.9608829141,0.03571428571,0.972606646,0.1578893055,0,0,0.75,-0.1
3370,4,28,0,7,0.1229887697,0.3887924256,0.02678571429,0.7821740006,0.9146735946,0,0,1.5,0
3371,3,30,0,7,0.3866101854,0.177047345,0,0.5739098897,0.4094950503,1,0,0.8571428571,0
3372,3,22,-1,1,0.9017200721,0.6943594471,0.03571428571,0.4307274231,0.2351541934,1,0,3,0
3373,1,18,1,1,0.4104414517,0.684547838,0.03571428571,0.4387450368,0.3648573666,0,1,1.714285714,-0.5
3374,2,17,-1,1,0.1084909257,0.5723043492,0.02678571429,0.3949098779,0.6364341439,1,0,1.142857143,0.1666666667
3375,3,21,0,6,0.3097628716,0.01972029042,0.008928571429,0.8121368886,0.9966332187,0,0,1.714285714,0
3376,3,33,0,4,0.0438922828,0.6415167677,0.03571428571,0.1278424637,0.3944080206,1,0,2,-0.1428571429
3377,3,28,-1,2,0.7384354092,0.0958936347,0.01785714286,0.1851902552,0.372193,1,0,1.333333333,0
3378,2,18,-1,3,0.5532934008,0.9626492551,0.02678571429,0.8047789657,0.7640697269,0,0,2,0.2
3379,4,21,0,7,0.1016445304,0.7619517784,0.01785714286,0.09987644024,0.2787105518,1,0,1.2,-0.2
3380,3,30,1,1,0.5313434387,0.3419457211,0.01785714286,0.5355110049,0.3927573768,1,0,1.5,-0.25
3381,2,18,1,1,0.8349428284,0.2418205592,0.02678571429,0.1866162514,0.844530464,0,1,1.333333333,-0.1428571429
3382,2,19,-1,1,0.8527946224,0.3750392231,0.01785714286,0.1551768094,0.02276086936,1,0,1.714285714,0.5
3383,4,18,1,1,0.7708071567,0.6439391014,0.03571428571,0.8997163475,0.03407642437,1,0,1.2,0
3384,1,33,1,2,0.08768615983,0.9062996015,0,0.01444234002,0.8650668142,0,0,0.8571428571,0
3385,4,33,1,3,0.6102137272,0.6875435195,0.03571428571,0.6030373716,0.1032542871,1,0,0.75,0
3386,2,22,0,7,0.5222015308,0.7014772334,0.03571428571,0.3361760917,0.5224181131,0,0,3,0.125
3387,4,29,1,2,0.5851285735,0.06182001998,0,0.9060774315,0.5067573369,0,0,1,0
3388,1,26,1,7,0.8962859919,0.3799593324,0.02678571429,0.1413809897,0.3264419367,0,0,1.5,0
3389,2,22,0,2,0.03108436597,0.5094038026,0.008928571429,0.8193002394,0.6848114097,1,1,1.142857143,0.1111111111
3390,3,29,-1,7,0.08948838756,0.9585914551,0.008928571429,0.04356806564,0.915700233,0,0,1,0
3391,2,22,0,2,0.4522087181,0.1364090882,0.008928571429,0.7317432695,0.3209937985,0,0,1.5,-0.25
3392,2,29,0,6,0.4259484174,0.5117621396,0.008928571429,0.5486203479,0.2888700813,0,1,3,0
3393,3,27,0,7,0.5285955885,0.4106526137,0.008928571429,0.9928162831,0.3604886857,1,0,2.4,0.2
3394,4,34,1,7,0.750838359,0.3517135579,0,0.9165411613,0.1239657544,1,0,1.333333333,-1
3395,2,25,1,7,0.5215610577,0.3658276426,0,0.06721513559,0.4745364129,1,1,1.5,0.2
3396,4,19,0,2,0.3611145284,0.03761610165,0.03571428571,0.2917233643,0.04905050947,0,1,1.5,-0.1428571429
3397,3,29,-1,5,0.4192613704,0.2143258747,0.03571428571,0.6248853396,0.02631583622,1,1,1.6,1
3398,3,24,-1,7,0.8947382288,0.2999947396,0,0.1983021458,0.7051013976,0,1,1.333333333,0
3399,3,20,0,6,0.5359123186,0.6517921586,0.008928571429,0.3091993406,0.5698504434,1,1,1.6,0.1111111111
3400,5,17,1,3,0.5205675172,0.346157676,0.008928571429,0.7449310673,0.7648147972,0,0,0.75,0.5
3401,4,17,0,2,0.8443512008,0.8633068838,0.008928571429,0.3125622308,0.7399191133,0,0,2,0.125
3402,4,22,1,7,0.08624871467,0.8292669855,0.01785714286,0.9664841873,0.7037736103,0,1,1.333333333,0
3403,2,31,0,4,0.155212839,0.5996765503,0.02678571429,0.780510869,0.1699167731,0,0,1,-0.1428571429
3404,2,25,0,1,0.1183797264,0.2148982115,0.02678571429,0.7356544673,0.6885156272,1,1,1.142857143,-0.5
3405,5,26,1,6,0.03721438513,0.6523998596,0,0.6983697011,0.01806502028,0,1,1.5,-0.1428571429
3406,3,16,1,4,0.8070741035,0.1700216182,0.01785714286,0.05147572098,0.8099999702,1,0,0.8571428571,0
3407,5,16,1,7,0.6419988969,0.8215662702,0,0.5084038995,0.3616070288,1,1,1.2,0.1428571429
3408,4,22,1,7,0.9093057291,0.5953442105,0.03571428571,0.3101091088,0.3954876341,1,0,1.5,0.3333333333
3409,5,33,0,6,0.003088840102,0.7307138284,0.03571428571,0.7142628016,0.3142963414,1,0,2.4,-0.1
3410,4,21,-1,1,0.1699064792,0.7972910242,0.02678571429,0.3008422757,0.8560394401,0,0,1.5,1
3411,2,31,-1,2,0.9305373457,0.01937309818,0.008928571429,0.09181635738,0.2746485972,1,1,1.714285714,0.125
